"Código de Ruta","Descripción de la ruta","Código recorrido ","Descripción del recorrido","Sentido","Dia","Mes","Año","Cantidad de Pasajeros Regulares","Cantidad de Adultos Mayores","Ingresos"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","29","7","2021","80","","46800"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","28","7","2021","92","","53820"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","27","7","2021","68","","39780"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","23","7","2021","88","","51480"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","22","7","2021","77","","45045"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","21","7","2021","57","","33345"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","20","7","2021","118","","69030"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","19","7","2021","150","","87750"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","16","7","2021","164","","95940"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","15","7","2021","112","","65520"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","14","7","2021","80","","46800"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","13","7","2021","83","","48555"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","12","7","2021","85","","49725"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","9","7","2021","102","","59670"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","8","7","2021","106","","62010"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","7","7","2021","102","","59670"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","6","7","2021","109","","63765"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","5","7","2021","75","","43875"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","2","7","2021","103","","60255"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Destino – Origen","1","7","2021","106","","62010"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","30","7","2021","108","","63180"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","29","7","2021","93","","54405"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","28","7","2021","141","7","82485"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","27","7","2021","149","","87165"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","23","7","2021","106","21","62010"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","22","7","2021","106","7","62010"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","21","7","2021","132","5","77220"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","20","7","2021","115","12","67275"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","19","7","2021","119","4","69615"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","16","7","2021","155","","90675"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","15","7","2021","89","","52065"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","14","7","2021","152","","88920"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","13","7","2021","136","","79560"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","12","7","2021","149","2","87165"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","9","7","2021","138","15","80730"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","8","7","2021","150","7","87750"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","7","7","2021","128","6","74880"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","6","7","2021","76","","44460"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","5","7","2021","153","22","89505"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","2","7","2021","125","","73125"
"RF005","ALAJUELA - HEREDIA Y VICEVERSA","T4471","ALAJUELA - HEREDIA Y VICEVERSA","Origen – Destino","1","7","2021","115","","67275"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","30","7","2021","328","","180400"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","29","7","2021","322","","177100"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","28","7","2021","345","","189750"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","27","7","2021","366","","201300"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","23","7","2021","234","","128700"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","22","7","2021","223","","122650"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","21","7","2021","310","","170500"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","20","7","2021","343","","188650"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","19","7","2021","362","","199100"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","16","7","2021","304","","167200"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","15","7","2021","305","","167750"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","14","7","2021","310","","170500"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","13","7","2021","323","","177650"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","12","7","2021","382","","210100"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","9","7","2021","311","","171050"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","8","7","2021","280","","154000"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","7","7","2021","288","","158400"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","6","7","2021","320","","176000"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","5","7","2021","351","","193050"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","2","7","2021","254","","139700"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Destino – Origen","1","7","2021","315","","173250"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","30","7","2021","415","","228250"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","29","7","2021","421","44","231550"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","28","7","2021","435","42","239250"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","27","7","2021","472","29","259600"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","23","7","2021","393","47","216150"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","22","7","2021","399","50","219450"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","21","7","2021","412","66","226600"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","20","7","2021","418","31","229900"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","19","7","2021","505","46","277750"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","16","7","2021","448","41","246400"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","15","7","2021","427","39","234850"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","14","7","2021","459","46","252450"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","13","7","2021","384","41","211200"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","12","7","2021","444","50","244200"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","9","7","2021","395","39","217250"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","8","7","2021","422","69","232100"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","7","7","2021","425","30","233750"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","6","7","2021","418","56","229900"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","5","7","2021","459","54","252450"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","2","7","2021","462","13","254100"
"RF004","ESTACION DEL ATLANTICO - CARTAGO","T4470","ESTACION DEL ATLANTICO - CARTAGO","Origen – Destino","1","7","2021","433","19","238150"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","30","7","2021","773","","324660"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","29","7","2021","747","","313740"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","28","7","2021","856","","359520"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","27","7","2021","847","","355740"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","23","7","2021","489","","205380"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","22","7","2021","707","","296940"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","21","7","2021","763","","320460"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","20","7","2021","872","","366240"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","19","7","2021","909","","381780"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","16","7","2021","755","","317100"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","15","7","2021","752","","315840"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","14","7","2021","871","","365820"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","13","7","2021","767","","322140"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","12","7","2021","902","","378840"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","9","7","2021","705","","296100"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","8","7","2021","807","","338940"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","7","7","2021","825","","346500"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","6","7","2021","848","","356160"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","5","7","2021","907","","380940"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","2","7","2021","713","","299460"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Destino – Origen","1","7","2021","767","","322140"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","30","7","2021","698","91","293160"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","29","7","2021","647","55","271740"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","28","7","2021","664","66","278880"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","27","7","2021","633","66","265860"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","23","7","2021","543","59","228060"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","22","7","2021","550","55","231000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","21","7","2021","561","87","235620"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","20","7","2021","718","56","301560"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","19","7","2021","925","97","388500"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","16","7","2021","639","62","268380"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","15","7","2021","594","81","249480"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","14","7","2021","571","80","239820"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","13","7","2021","623","48","261660"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","12","7","2021","619","81","259980"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","9","7","2021","567","96","238140"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","8","7","2021","582","70","244440"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","7","7","2021","563","73","236460"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","6","7","2021","590","53","247800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","5","7","2021","664","78","278880"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","2","7","2021","627","63","263340"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","1","7","2021","666","72","279720"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","30","7","2021","22","","10120"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","29","7","2021","16","","7360"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","28","7","2021","25","","11500"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","27","7","2021","30","","13800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","23","7","2021","17","","7820"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","22","7","2021","17","","7820"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","21","7","2021","25","","11500"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","20","7","2021","22","","10120"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","19","7","2021","26","","11960"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","16","7","2021","15","","6900"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","15","7","2021","20","","9200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","14","7","2021","20","","9200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","13","7","2021","21","","9660"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","12","7","2021","18","","8280"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","9","7","2021","17","","7820"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","8","7","2021","33","","15180"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","7","7","2021","17","","7820"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","6","7","2021","14","","6440"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","5","7","2021","27","","12420"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","2","7","2021","10","","4600"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","1","7","2021","8","","3680"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","30","7","2021","13","","5980"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","29","7","2021","34","","15640"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","28","7","2021","28","","12880"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","27","7","2021","22","","10120"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","23","7","2021","18","","8280"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","22","7","2021","25","","11500"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","21","7","2021","32","","14720"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","20","7","2021","28","","12880"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","19","7","2021","30","","13800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","16","7","2021","31","","14260"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","15","7","2021","24","","11040"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","14","7","2021","29","","13340"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","13","7","2021","36","","16560"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","12","7","2021","25","","11500"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","9","7","2021","29","","13340"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","8","7","2021","14","","6440"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","7","7","2021","24","","11040"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","6","7","2021","31","4","14260"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","5","7","2021","14","","6440"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","2","7","2021","25","","11500"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","1","7","2021","46","","21160"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","30","7","2021","335","","80400"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","29","7","2021","378","","90720"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","28","7","2021","393","","94320"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","27","7","2021","350","","84000"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","23","7","2021","280","","67200"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","22","7","2021","327","","78480"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","21","7","2021","351","","84240"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","20","7","2021","338","","81120"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","19","7","2021","397","","95280"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","16","7","2021","253","","60720"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","15","7","2021","309","","74160"
